tunnel,airfoil,polar,geom_key,Re,Re_bin,alpha,WT_CL,WT_CD,NF_CL,NF_CD,NF_conf,dCL,err_CD,XF_CL,XF_CD,xf_converged,err_CD_NF_WT,err_CD_XF_WT,err_CD_NF_XF,dCL_NF_WT,dCL_XF_WT,dCL_NF_XF
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,4.01,0.608,0.0273,0.7202249863761432,0.019575716340809,0.9762529825177,0.1122249863761432,-0.2829407933769597,0.7183,0.01982,True,-0.28294079337695976,-0.273992673992674,-0.01232510894001018,0.1122249863761432,0.11030000000000006,0.001924986376143134
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,5.03,0.709,0.0226,0.810564243391533,0.0192639653269989,0.9812495195726876,0.101564243391533,-0.147612153672614,0.8077,0.02009,True,-0.14761215367261493,-0.1110619469026548,-0.04111670846197606,0.10156424339153303,0.09870000000000001,0.0028642433915330168
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,5.96,0.804,0.0196,0.8858634307438912,0.0185869410138174,0.9846893731528568,0.0818634307438911,-0.0516866829684997,0.8961,0.01873,True,-0.0516866829684999,-0.04438775510204078,-0.007637959753475646,0.08186343074389113,0.09209999999999996,-0.01023656925610883
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,7.02,0.903,0.0182,0.9465313145905258,0.0181587778834505,0.983927807313076,0.0435313145905257,-0.002264951458761,0.9615,0.01763,True,-0.0022649514587637196,-0.031318681318681374,0.02999307336644931,0.04353131459052573,0.058499999999999996,-0.01496868540947427
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,8.02,0.949,0.0241,0.9469688573442632,0.0245505096342829,0.9778325060035185,-0.0020311426557368,0.018693345820868,0.9356,0.02429,True,0.01869334582086717,0.007883817427385859,0.010724974651416202,-0.002031142655736784,-0.013399999999999967,0.011368857344263184
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,8.96,0.977,0.031,0.9997902322978598,0.0309831229316284,0.9633081284247372,0.0227902322978598,-0.0005444215603719,0.9719,0.03058,True,-0.000544421560374146,-0.013548387096774202,0.013182568071563169,0.022790232297859814,-0.005099999999999993,0.027890232297859807
UIUC,e374,e374|E374B.DRG|101600,e374,101600,100k,10.02,1.018,0.0413,1.1005103005316057,0.0395934506010856,0.9086566352700076,0.0825103005316054,-0.0413208086904213,1.0849,0.04062,True,-0.04132080869042138,-0.01646489104116223,-0.0252720186832694,0.08251030053160568,0.06689999999999996,0.015610300531605725
UIUC,e374,e374|E374B.DRG|102800,e374,102800,100k,-6.37,-0.455,0.0327,-0.5437011078649748,0.0524632832258265,0.1858199628928243,-0.0887011078649748,0.6043817500252762,,,False,0.6043817500252753,,,-0.08870110786497482,,
UIUC,e374,e374|E374B.DRG|102800,e374,102800,100k,-5.38,-0.412,0.0255,-0.5028747571878471,0.0346460435378954,0.7387055574345371,-0.0908747571878471,0.3586683740351158,-0.4951,0.04331,True,0.3586683740351139,0.6984313725490198,-0.20004517344965592,-0.09087475718784715,-0.08310000000000001,-0.007774757187847148
UIUC,e374,e374|E374B.DRG|102800,e374,102800,100k,-4.35,-0.328,0.0205,-0.3699024541058167,0.0250932375736507,0.943884370362999,-0.0419024541058166,0.2240603694463774,-0.3523,0.02606,True,0.22406036944637558,0.2712195121951219,-0.037097560489228666,-0.04190245410581667,-0.02429999999999999,-0.01760245410581668
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-6.44,-0.462,0.0296,-0.5251550893494494,0.0464432312605861,0.1817042880793981,-0.0631550893494494,0.56902808312791,,,False,0.5690280831279088,,,-0.06315508934944941,,
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-5.26,-0.379,0.0203,-0.3883138040764337,0.0259673989043416,0.8400720006439395,-0.0093138040764336,0.2791822120365337,-0.3783,0.02676,True,0.27918221203653215,0.3182266009852217,-0.029618875024603822,-0.009313804076433674,0.0006999999999999784,-0.010013804076433652
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-4.26,-0.234,0.0162,-0.2343746218989814,0.0183345258568127,0.9460622578831548,-0.0003746218989814,0.131760855358813,-0.2301,0.01808,True,0.1317608553588088,0.11604938271604938,0.01407775756707426,-0.000374621898981381,0.0039000000000000146,-0.0042746218989813956
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-3.11,-0.098,0.0125,-0.1011415396958165,0.0129254180033152,0.9467312309069408,-0.0031415396958165,0.0340334402652169,-0.1259,0.01183,True,0.03403344026521593,-0.053600000000000037,0.09259661904608618,-0.0031415396958165004,-0.027900000000000008,0.024758460304183508
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-2.22,-0.031,0.0128,0.0396063656899611,0.0115506498671985,0.9477318950683904,0.0706063656899611,-0.0976054791251168,0.0352,0.01253,True,-0.09760547912511722,-0.021093750000000088,-0.07816042560267353,0.07060636568996109,0.06620000000000001,0.0044063656899610976
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-1.08,0.082,0.0142,0.2592135338702145,0.0125804291684266,0.9572978782704998,0.1772135338702145,-0.114054283913614,0.2922,0.01273,True,-0.1140542839136198,-0.10352112676056344,-0.011749476164446215,0.1772135338702145,0.2102,-0.03298646612978551
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,-0.2,0.235,0.0139,0.3579525686407643,0.0125651364136461,0.9641879455001996,0.1229525686407643,-0.0960333515362474,0.3975,0.01247,True,-0.0960333515362518,-0.10287769784172655,0.007629223227433773,0.12295256864076431,0.16250000000000003,-0.03954743135923572
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,0.85,0.331,0.0145,0.4541179910954856,0.0127205517464193,0.9730016652693264,0.1231179910954856,-0.1227205692124592,0.4825,0.01276,True,-0.12272056921246213,-0.12000000000000001,-0.0030915559232524135,0.1231179910954856,0.15149999999999997,-0.028382008904514366
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,1.82,0.416,0.0154,0.5389208745701262,0.0130992479691759,0.9786677609953596,0.1229208745701261,-0.1493994825210392,0.5629,0.01318,True,-0.14939948252104543,-0.14415584415584415,-0.006126861215789084,0.12292087457012618,0.14689999999999998,-0.023979125429873793
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,2.93,0.521,0.0166,0.6361373838456144,0.0136346626210409,0.9827095254354028,0.1151373838456143,-0.1786347818650024,0.6539,0.01366,True,-0.17863478186500606,-0.17710843373493976,-0.0018548593674304896,0.11513738384561434,0.13290000000000002,-0.01776261615438568
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,3.96,0.62,0.0168,0.7258008527062605,0.0140662149765958,0.9850195611787476,0.1058008527062605,-0.1627252990121511,0.7415,0.0141,True,-0.16272529901215474,-0.16071428571428567,-0.0023961009506524946,0.1058008527062605,0.12150000000000005,-0.015699147293739557
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,4.9,0.712,0.0159,0.8062735263461758,0.0143642519280018,0.9860872464276452,0.0942735263461758,-0.0965879290564888,0.824,0.01436,True,-0.0965879290564906,-0.09685534591194978,0.0002960952647493495,0.0942735263461758,0.11199999999999999,-0.017726473653824182
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,5.91,0.809,0.0152,0.8921131590495518,0.0143240961504879,0.9854632841361504,0.0831131590495517,-0.0576252532573746,0.9018,0.01386,True,-0.057625253257375025,-0.08815789473684205,0.033484570742272644,0.08311315904955174,0.0928,-0.00968684095044825
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,7.03,0.907,0.0161,0.9480986773193892,0.0157506401169238,0.9820232480448928,0.0410986773193892,-0.0216993716196392,0.9561,0.01559,True,-0.021699371619639717,-0.031677018633540374,0.010304048551879448,0.04109867731938921,0.04909999999999992,-0.008001322680610712
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,8.05,0.947,0.0244,0.950776970951504,0.0227425472414228,0.981396242788274,0.0037769709515039,-0.0679283917449644,0.943,0.02222,True,-0.06792839174496726,-0.08934426229508202,0.02351697756178218,0.0037769709515040883,-0.0040000000000000036,0.007776970951504092
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,9.03,0.987,0.0305,1.0026149563686977,0.0281322546877264,0.9716070787421848,0.0156149563686976,-0.077630993845035,0.9683,0.027,True,-0.07763099384503608,-0.11475409836065573,0.04193535880468146,0.015614956368697697,-0.01869999999999994,0.034314956368697636
UIUC,e374,e374|E374B.DRG|152400,e374,152400,200k,10.01,1.021,0.0381,1.0845152556669388,0.0345732901874337,0.9306035381806952,0.0635152556669389,-0.0925645620096131,1.0581,0.03406,True,-0.09256456200961422,-0.10603674540682419,0.01507017579077217,0.06351525566693894,0.03710000000000013,0.02641525566693881
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-6.37,-0.436,0.0225,-0.4872416786385731,0.0384312822311519,0.2418069363181636,-0.051241678638573,0.7080569880511974,,,False,0.7080569880511957,,,-0.051241678638573096,,
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-5.32,-0.303,0.0169,-0.3470795518235453,0.021869327753893,0.8438054698222297,-0.0440795518235452,0.2940430623605335,-0.3414,0.02203,True,0.29404306236053274,0.3035502958579884,-0.007293338452428504,-0.04407955182354528,-0.03839999999999999,-0.005679551823545292
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-4.28,-0.176,0.0134,-0.2078309867086368,0.0155758470235509,0.947164198112052,-0.0318309867086368,0.1623766435485761,-0.2011,0.01539,True,0.16237664354857453,0.14850746268656706,0.012075829990311905,-0.03183098670863682,-0.02510000000000001,-0.00673098670863681
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-3.29,-0.095,0.0115,-0.1101207234865058,0.0122083917980408,0.9506047884125548,-0.0151207234865058,0.0615992867861597,-0.1217,0.01113,True,0.061599286786156615,-0.03217391304347831,0.09689054789225532,-0.015120723486505797,-0.0267,0.011579276513494205
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-2.28,-0.023,0.0108,-0.028319724626546,0.0095294079402508,0.9557757507088376,-0.005319724626546,-0.1176474129397329,-0.0257,0.00997,True,-0.11764741293974086,-0.07685185185185194,-0.044191781318876674,-0.0053197246265460005,-0.002700000000000001,-0.0026197246265459995
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-1.2,0.079,0.0115,0.1755950997790951,0.0106460118470547,0.9638175574638134,0.0965950997790951,-0.0742598393865437,0.1696,0.01101,True,-0.07425983938654787,-0.04260869565217384,-0.033059777742534185,0.0965950997790951,0.0906,0.005995099779095098
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,-0.16,0.233,0.011,0.330534331186815,0.0109603818373067,0.9682991519212956,0.097534331186815,-0.0036016511539284,0.3762,0.01114,True,-0.003601651153936341,0.01272727272727284,-0.016123712988626658,0.09753433118681501,0.14319999999999997,-0.045665668813184956
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,0.84,0.334,0.0115,0.447806115320278,0.0110747181043509,0.974558560473787,0.113806115320278,-0.0369810344042665,0.484,0.01104,True,-0.03698103440426953,-0.04000000000000003,0.003144755828885937,0.11380611532027796,0.14999999999999997,-0.03619388467972201
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,1.8,0.418,0.0122,0.5421759338283364,0.0112246699011952,0.9791305439918404,0.1241759338283364,-0.0799450900659657,0.5654,0.01125,True,-0.0799450900659673,-0.07786885245901648,-0.002251564338204436,0.12417593382833642,0.14740000000000003,-0.023224066171663615
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,2.84,0.515,0.0127,0.6344604530113387,0.0114689644611494,0.9819672785491692,0.1194604530113386,-0.0969319321929571,0.6521,0.01142,True,-0.0969319321929606,-0.10078740157480315,0.004287606055113855,0.11946045301133867,0.1371,-0.017639546988661325
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,3.87,0.614,0.013,0.7217373563855138,0.0117963906140988,0.9830824778355493,0.1077373563855138,-0.0925853373770085,0.7416,0.01173,True,-0.09258533737701535,-0.09769230769230759,0.0056598989001533755,0.10773735638551385,0.12760000000000005,-0.019862643614486197
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,5.0,0.726,0.0128,0.8178511795156017,0.012207968312556,0.9828035495275224,0.0918511795156017,-0.0462524755815595,0.8365,0.01198,True,-0.04625247558156256,-0.06406250000000009,0.019029074503839772,0.09185117951560173,0.11050000000000004,-0.01864882048439831
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,5.93,0.815,0.0129,0.8952142779074208,0.0122999403843753,0.9812269678743234,0.0802142779074208,-0.0465162492732299,0.9054,0.012,True,-0.0465162492732326,-0.0697674418604651,0.024995032031274934,0.08021427790742086,0.09040000000000004,-0.010185722092579175
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,6.92,0.891,0.015,0.9411885402495048,0.0144339313253482,0.978751022638372,0.0501885402495047,-0.0377379116434472,0.947,0.01447,True,-0.037737911643453276,-0.035333333333333286,-0.0024926520146371744,0.05018854024950481,0.05599999999999994,-0.005811459750495129
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,7.95,0.93,0.0222,0.952053253974934,0.0207646896979072,0.982388960173318,0.022053253974934,-0.0646536172113835,0.9511,0.02021,True,-0.06465361721138742,-0.08963963963963974,0.027446298758396902,0.022053253974933962,0.021099999999999897,0.0009532539749340652
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,8.97,0.973,0.0278,0.996156134454906,0.0258005179397109,0.978089263688564,0.0231561344549059,-0.0719238151183111,0.9735,0.02468,True,-0.07192381511831285,-0.11223021582733805,0.04540186141454217,0.023156134454906052,0.000500000000000056,0.022656134454905996
UIUC,e374,e374|E374B.DRG|203000,e374,203000,200k,9.98,1.009,0.036,1.067022192833137,0.0314838390021751,0.9531156494186176,0.058022192833137,-0.1254489166062458,1.0404,0.0309,True,-0.12544891660624716,-0.14166666666666658,0.018894466089809048,0.05802219283313703,0.031400000000000095,0.026622192833136937
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-6.36,-0.405,0.0197,-0.4528122180558239,0.0288199944292568,0.3558744786679392,-0.0478122180558238,0.4629438796577071,,,False,0.4629438796577056,,,-0.04781221805582386,,
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-5.28,-0.282,0.0147,-0.3126247208379125,0.0171870315892989,0.873549511017204,-0.0306247208379125,0.1691858224012892,-0.3055,0.01694,True,0.16918582240128574,0.15238095238095242,0.01458273844739667,-0.03062472083791251,-0.02350000000000002,-0.0071247208379124904
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-4.13,-0.188,0.0127,-0.1915840660846861,0.0129502902281712,0.953766317916118,-0.0035840660846861,0.0197078919819918,-0.1897,0.01283,True,0.019707891981984325,0.010236220472440938,0.009375699779516836,-0.0035840660846860883,-0.001700000000000007,-0.0018840660846860813
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-3.06,-0.097,0.0107,-0.1010302484546459,0.0101333330379937,0.9539596038887548,-0.0040302484546459,-0.0529595291594598,-0.1026,0.00959,True,-0.052959529159467264,-0.10373831775700934,0.05665620834136603,-0.0040302484546458905,-0.005599999999999994,0.0015697515453541033
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-2.1,-0.013,0.009,-0.0335983575977034,0.0079399670881035,0.963703529902394,-0.0205983575977034,-0.1177814346551564,-0.0285,0.00797,True,-0.11778143465516668,-0.11444444444444442,-0.003768244905458005,-0.020598357597703405,-0.015500000000000002,-0.005098357597703402
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-1.03,0.078,0.0092,0.1218677114505897,0.0085189470259349,0.9693062357874478,0.0438677114505896,-0.0740274971809826,0.1105,0.00857,True,-0.07402749718098904,-0.06847826086956525,-0.005957173169789821,0.043867711450589694,0.0325,0.011367711450589693
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,-0.01,0.192,0.0088,0.2807210523918494,0.0089903351918357,0.9694001560623045,0.0887210523918494,0.0216289990722443,0.2872,0.00925,True,0.021628999072238624,0.05113636363636352,-0.0280718711528972,0.08872105239184941,0.0952,-0.006478947608150598
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,1.04,0.35,0.0094,0.4315373361025326,0.0092713899244007,0.9717865863500208,0.0815373361025326,-0.0136819229360875,0.4695,0.0095,True,-0.01368192293609581,0.010638297872340361,-0.024064218484136844,0.08153733610253261,0.1195,-0.037962663897467386
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,2.08,0.45,0.0097,0.5577561196591726,0.0094227984063276,0.9743449793514664,0.1077561196591725,-0.0285774838837472,0.593,0.00934,True,-0.028577483883752645,-0.03711340206185577,0.008864925731006456,0.10775611965917259,0.14299999999999996,-0.03524388034082737
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,3.08,0.549,0.0101,0.6579889924143044,0.0095636694993505,0.9753587407661476,0.1089889924143043,-0.0531020297672685,0.6785,0.00943,True,-0.05310202976727714,-0.06633663366336638,0.014174920397720189,0.10898899241430438,0.12949999999999995,-0.020511007585695573
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,4.08,0.652,0.0103,0.7457193525426599,0.0097937512679553,0.9753642123227872,0.0937193525426598,-0.0491503623344348,0.765,0.00961,True,-0.04915036233443689,-0.06699029126213589,0.01912083953749216,0.09371935254265984,0.11299999999999999,-0.01928064745734015
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,5.15,0.758,0.0104,0.8349297187947017,0.0101368375225579,0.9750526810312736,0.0769297187947016,-0.025304084369431,0.85,0.00979,True,-0.02530408436943258,-0.058653846153846105,0.035427734684157365,0.07692971879470167,0.09199999999999997,-0.015070281205298297
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,6.08,0.842,0.0111,0.9026079096506684,0.0107039585985333,0.9731733702699734,0.0606079096506684,-0.0356794055375341,0.9141,0.01074,True,-0.03567940553754053,-0.03243243243243252,-0.003355810192430072,0.06060790965066842,0.07210000000000005,-0.01149209034933163
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,6.95,0.898,0.0151,0.9334547664469104,0.014066368622247,0.9743920978163074,0.0354547664469104,-0.0684524091227148,0.9427,0.014,True,-0.06845240912271529,-0.07284768211920531,0.004740615874785671,0.03545476644691037,0.04469999999999996,-0.009245233553089593
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,8.03,0.95,0.0209,0.968140308945766,0.0190544956136894,0.98094608305048,0.0181403089457659,-0.0883016452780179,0.9718,0.01854,True,-0.08830164527801912,-0.11291866028708122,0.027750572475156318,0.018140308945766015,0.02180000000000004,-0.0036596910542340266
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,9.11,0.998,0.0264,1.012904114090137,0.0235547165225886,0.9793842627482466,0.0149041140901369,-0.1077758892958856,0.9996,0.02241,True,-0.10777588929588633,-0.15113636363636365,0.05108061234219551,0.014904114090136922,0.0016000000000000458,0.013304114090136876
UIUC,e374,e374|E374B.DRG|303300,e374,303300,300-400k,10.13,1.032,0.0342,1.0671506337313443,0.0285599696449085,0.9648437846538004,0.0351506337313443,-0.1649131682775281,1.0424,0.02819,True,-0.1649131682775293,-0.17573099415204682,0.013124144906296537,0.035150633731344305,0.010399999999999965,0.02475063373134434
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,-5.36,-0.25,0.0427,-0.3861967083746511,0.0743497841854791,0.5312860727459054,-0.1361967083746511,0.7412127443906122,-0.4021,0.07679,True,0.7412127443906114,0.7983606557377048,-0.03177778115016136,-0.1361967083746511,-0.1521,0.015903291625348925
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,-3.71,-0.124,0.0245,-0.3057879830752245,0.0466599937204242,0.5272920911204709,-0.1817879830752244,0.904489539609152,-0.3799,0.06187,True,0.9044895396091511,1.5253061224489795,-0.24583814901528686,-0.18178798307522448,-0.2559,0.07411201692477554
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,-2.12,0.058,0.0233,-0.0240901205856359,0.0293763868160114,0.9545278266803024,-0.0820901205856359,0.2607891337343974,-0.0315,0.02926,True,0.26078913373439483,0.255793991416309,0.003977676555413547,-0.0820901205856359,-0.0895,0.0074098794143641
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,-0.68,0.247,0.0228,0.2131724874437334,0.0215940370934782,0.9382298742719156,-0.0338275125562665,-0.0528931099351633,0.1848,0.0231,True,-0.05289310993516667,0.013157894736842025,-0.06519319941652807,-0.03382751255626659,-0.062200000000000005,0.028372487443733413
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,0.93,0.436,0.0281,0.4085609324563526,0.025653078425364,0.9523639385312024,-0.0274390675436473,-0.0870790595955838,0.3828,0.02668,True,-0.08707905959558718,-0.050533807829181536,-0.038490313891904,-0.02743906754364739,-0.053200000000000025,0.025760932456352637
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,2.59,0.61,0.0325,0.5735773257245552,0.0321535584245676,0.954867745634598,-0.0364226742754447,-0.0106597407825325,0.5513,0.0317,True,-0.010659740782535355,-0.024615384615384678,0.01430783673714836,-0.036422674275444766,-0.058699999999999974,0.022277325724555208
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,4.18,0.773,0.0371,0.7140647335116797,0.0394154274853912,0.949776116155236,-0.0589352664883203,0.062410444350169,0.6856,0.03808,True,0.06241044435016715,0.026415094339622688,0.03506899909115545,-0.05893526648832037,-0.08740000000000003,0.028464733511679663
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,5.42,0.888,0.0387,0.8391950158583653,0.042144336719821,0.9453767687571732,-0.0488049841416347,0.0890009488325849,0.7884,0.04319,True,0.089000948832584,0.11602067183462535,-0.024210772868233393,-0.0488049841416347,-0.09960000000000002,0.05079501585836532
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,6.99,1.039,0.0377,1.0513870932095692,0.0337260134257184,0.9657012555398624,0.0123870932095693,-0.1054107844637023,1.0239,0.03808,True,-0.10541078446370293,0.010079575596817119,-0.11433788272798333,0.012387093209569322,-0.015099999999999891,0.027487093209569213
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,8.82,1.198,0.0257,1.154758606544478,0.0329061328542178,0.9721038218778308,-0.043241393455522,0.2803942744831836,1.0927,0.035,True,0.28039427448318277,0.36186770428015574,-0.05982477559377728,-0.043241393455522026,-0.10529999999999995,0.06205860654447792
UIUC,e387,e387|E387A.DRG|61000,e387,61000,40-60k,10.15,1.222,0.0393,1.2052056839044205,0.0490376691789403,0.9490598929937006,-0.0167943160955796,0.2477778417033175,1.2255,0.04939,True,0.24777784170331546,0.2567430025445293,-0.007133646913539264,-0.016794316095579465,0.0035000000000000586,-0.020294316095579523
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,-5.38,-0.289,0.0477,-0.3431513771493476,0.0637075284446651,0.3676000015691755,-0.0541513771493476,0.3355875984206528,,,False,0.33558759842065194,,,-0.054151377149347646,,
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,-3.62,-0.066,0.0226,-0.0482832928425497,0.0293764531731946,0.6676497584963289,0.0177167071574502,0.2998430607608258,-0.0432,0.02754,True,0.2998430607608232,0.2185840707964602,0.06668312175724775,0.0177167071574503,0.0228,-0.0050832928425497
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,-2.04,0.144,0.0162,0.1846660273430997,0.0185469039968323,0.954599136746944,0.0406660273430997,0.144870617088419,0.1693,0.01827,True,0.1448706170884137,0.12777777777777793,0.015156212196622835,0.04066602734309971,0.025300000000000017,0.015366027343099692
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,-0.49,0.307,0.0162,0.3547758137139007,0.0139794893760985,0.9590987313015568,0.0477758137139007,-0.1370685570309532,0.3532,0.0148,True,-0.1370685570309567,-0.08641975308641967,-0.05543990702037161,0.04777581371390072,0.04620000000000002,0.0015758137139006978
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,0.81,0.433,0.0185,0.4811997328694087,0.0156004304172408,0.9727702817713954,0.0481997328694087,-0.1567334909599547,0.4858,0.01614,True,-0.15673349095995676,-0.12756756756756743,-0.03343058133576221,0.04819973286940871,0.052800000000000014,-0.004600267130591307
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,2.46,0.588,0.0207,0.6532059934362007,0.0181718895621256,0.9799524464864972,0.0652059934362007,-0.1221309390277461,0.6557,0.0182,True,-0.1221309390277488,-0.12077294685990332,-0.0015445295535385308,0.0652059934362007,0.06769999999999998,-0.002494006563799278
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,3.86,0.722,0.0213,0.8002843416350155,0.0201005808593202,0.9821251589588544,0.0782843416350155,-0.0563107577783931,0.7978,0.02032,True,-0.05631075777839427,-0.04600938967136142,-0.010798186057076753,0.07828434163501552,0.07579999999999998,0.002484341635015541
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,5.61,0.895,0.0209,0.9735744468525982,0.0205932276621778,0.9853942274615384,0.0785744468525981,-0.0146781022881424,0.9744,0.02116,True,-0.014678102288143426,0.012440191387559967,-0.026785082127703252,0.07857444685259818,0.07940000000000003,-0.0008255531474018474
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,6.93,1.023,0.0205,1.0955690136828005,0.0192512263921791,0.9851973918499012,0.0725690136828005,-0.0609157857473607,1.1084,0.01958,True,-0.060915785747360944,-0.04487804878048784,-0.016791297641516788,0.07256901368280055,0.08540000000000014,-0.012830986317199589
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,8.7,1.165,0.0226,1.130523779418014,0.0305981186794351,0.9634695592681088,-0.0344762205819859,0.3538990566121751,1.1161,0.03066,True,0.35389905661217264,0.356637168141593,-0.002018307911444904,-0.03447622058198596,-0.048899999999999944,0.014423779418013982
UIUC,e387,e387|E387A.DRG|101000,e387,101000,100k,10.13,1.192,0.0381,1.220543615864752,0.042522075183331,0.8905587045516586,0.028543615864752,0.1160649654417591,1.2299,0.0443,True,0.11606496544175854,0.16272965879265083,-0.0401337430399322,0.02854361586475207,0.037900000000000045,-0.009356384135247975
UIUC,e387,e387|E387A.DRG|151600,e387,151600,200k,-5.31,-0.291,0.0498,-0.2293207545248856,0.0490497430725435,0.3103528880849127,0.0616792454751143,-0.0150654001497269,-0.2071,0.04699,True,-0.015065400149728882,-0.05642570281124498,0.043833647000287336,0.061679245475114386,0.08389999999999997,-0.02222075452488559
UIUC,e387,e387|E387A.DRG|151600,e387,151600,200k,-3.46,-0.029,0.0188,0.0336760280287525,0.020015377987755,0.8295962995023843,0.0626760280287525,0.0646477653061203,0.024,0.02025,True,0.06464776530611699,0.07712765957446807,-0.011586272209629652,0.0626760280287525,0.053000000000000005,0.009676028028752497
UIUC,e387,e387|E387A.DRG|151600,e387,151600,200k,-2.11,0.101,0.0137,0.1704548824119549,0.014757100212783,0.9626821857971092,0.0694548824119549,0.0771605994732133,0.1658,0.0148,True,0.07716059947321165,0.08029197080291972,-0.0028986342714189643,0.06945488241195488,0.0648,0.004654882411954886
UIUC,e387,e387|E387A.DRG|151600,e387,151600,200k,-0.5,0.254,0.0115,0.3498451618172453,0.0109319072150777,0.971817853097404,0.0958451618172453,-0.0493993726019346,0.343,0.01112,True,-0.04939937260193913,-0.03304347826086958,-0.016914818787976606,0.09584516181724528,0.08900000000000002,0.00684516181724526
UIUC,e387,e387|E387A.DRG|151600,e387,151600,200k,0.83,0.395,0.0126,0.4799280583900486,0.0117211234567453,0.9813030066659004,0.0849280583900486,-0.0697521066075106,0.4832,0.01203,True,-0.06975210660751592,-0.04523809523809518,-0.025675523130066602,0.08492805839004858,0.0882,-0.003271941609951423
