volume,file,airfoil_label,asb_name,builder,config,comment,xtr_upper,xtr_lower,Re,alpha,CL,CD,run_file
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,152100,6.73,0.868,0.0157,PG00565.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,152100,8.07,0.965,0.023,PG00565.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,152100,9.62,1.056,0.0349,PG00565.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,-5.9,-0.437,0.0233,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,-4.39,-0.302,0.016,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,-2.86,-0.154,0.0111,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,-1.38,0.007,0.0089,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,0.36,0.193,0.0075,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,1.78,0.347,0.0092,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,3.37,0.522,0.0105,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,4.78,0.671,0.0115,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,6.45,0.839,0.0135,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,7.95,0.958,0.0204,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,9.48,1.052,0.0313,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,202200,10.99,1.097,0.0538,AB00090.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,-5.83,-0.445,0.0202,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,-4.21,-0.291,0.0129,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,-2.75,-0.146,0.0099,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,-1.15,0.041,0.0076,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,0.15,0.163,0.0077,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,1.71,0.342,0.0075,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,3.33,0.526,0.0086,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,4.91,0.703,0.0097,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,6.51,0.862,0.0121,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,7.89,0.979,0.0181,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,9.6,1.086,0.0286,AB00088.DAT
vol1,S7012B.DRG,S7012 (B),s7012,M. Lachowski,clean,clean,,,303000,11.07,1.143,0.0549,AB00088.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,-4.55,-0.207,0.0341,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,-2.72,0.008,0.0277,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,-0.93,0.18,0.0229,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,0.4,0.348,0.0271,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,2.33,0.563,0.0298,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,3.49,0.688,0.0329,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,5.29,0.875,0.0333,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,6.57,0.993,0.0311,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,8.32,1.137,0.0329,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60700,9.65,1.23,0.0296,JG00152.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,60600,11.91,1.237,0.0522,AB00547.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,-4.43,-0.103,0.0262,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,-2.4,0.132,0.0198,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,-0.92,0.281,0.0189,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,0.45,0.423,0.0203,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,2.35,0.608,0.021,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,3.57,0.729,0.0206,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,5.41,0.914,0.0186,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,6.68,1.031,0.0202,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,7.98,1.145,0.0233,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,101400,9.92,1.25,0.031,AB00150.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,-4.63,-0.078,0.0214,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,-2.64,0.101,0.0161,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,-1.03,0.258,0.0137,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,0.44,0.396,0.0139,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,1.91,0.547,0.0147,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,3.48,0.71,0.0153,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,5.03,0.873,0.0161,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,6.53,1.02,0.0172,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,8.09,1.142,0.0196,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,151900,9.75,1.228,0.0289,AB00537.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,-2.08,0.161,0.0129,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,-0.82,0.275,0.011,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,0.49,0.414,0.0116,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,2.42,0.619,0.012,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,3.75,0.76,0.0126,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,5.23,0.912,0.0131,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,7.12,1.088,0.0159,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,8.32,1.177,0.0192,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,201900,9.61,1.217,0.0273,AB00148.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,203900,-4.49,-0.078,0.0188,AB00535.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,202800,-2.92,0.071,0.0148,AB00548.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,-1.06,0.239,0.0093,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,0.37,0.394,0.0089,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,2.11,0.582,0.0094,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,4.01,0.786,0.0103,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,5.21,0.906,0.0113,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,6.45,1.021,0.0127,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,8.13,1.152,0.017,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,301600,10.12,1.2,0.0338,AB00146.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,305200,-4.49,-0.109,0.0165,AB00534.DAT
vol1,S7055.DRG,S7055,s7055,G. Jones,clean,clean,,,304900,-2.96,0.054,0.0129,PG00577.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-6.14,-0.426,0.0296,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-5.15,-0.352,0.0229,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-4.24,-0.287,0.0208,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-3.21,-0.207,0.0148,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-2.15,-0.116,0.0127,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-1.17,-0.034,0.012,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,-0.1,0.115,0.0185,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,0.97,0.275,0.0212,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,1.88,0.401,0.023,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,3.11,0.54,0.0282,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,4.06,0.635,0.0271,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,4.96,0.709,0.0255,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,6.02,0.805,0.0228,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,7.07,0.904,0.0226,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,8.04,0.971,0.0228,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,9.11,1.031,0.0297,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,61000,10.08,1.083,0.0392,JG00077.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-6.07,-0.437,0.026,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-5.3,-0.384,0.0213,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-4.18,-0.307,0.0174,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-3.24,-0.228,0.0158,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-2.32,-0.133,0.0152,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-1.2,0.042,0.0158,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,-0.09,0.2,0.0165,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,0.85,0.294,0.0181,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,1.95,0.398,0.0195,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,2.93,0.488,0.0201,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,3.95,0.58,0.0185,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,5.06,0.689,0.0168,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,6.01,0.776,0.0175,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,7.06,0.872,0.0182,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,8.02,0.945,0.0215,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,9.04,0.997,0.0298,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,101800,10.06,1.03,0.0368,JG00075.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,-6.03,-0.448,0.0237,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,-5.04,-0.387,0.0193,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,-4.08,-0.296,0.0179,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,-2.8,-0.127,0.0131,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,-1.78,-0.028,0.013,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,-0.96,0.026,0.0135,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,0.12,0.193,0.0128,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,1.14,0.276,0.0123,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,2.18,0.379,0.0128,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,3.27,0.491,0.0134,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,4.3,0.596,0.013,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,5.22,0.69,0.0135,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,6.27,0.789,0.0143,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,7.45,0.891,0.0176,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,8.23,0.944,0.0215,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,9.3,0.993,0.0304,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,152300,10.72,1.033,0.0459,PG00540.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-6.08,-0.424,0.0202,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-5.27,-0.361,0.0177,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-4.36,-0.247,0.0149,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-3.21,-0.123,0.0115,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-2.26,-0.053,0.0105,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-1.17,0.034,0.0094,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,-0.22,0.118,0.0085,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,0.96,0.264,0.0107,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,2.03,0.375,0.0107,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,2.84,0.458,0.0108,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,3.9,0.571,0.0106,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,5.1,0.7,0.0115,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,6.01,0.787,0.0123,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,7.06,0.881,0.0155,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,8.03,0.951,0.0201,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,9.04,1.001,0.0274,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,202700,10.1,1.035,0.0368,JG00073.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,-6.11,-0.421,0.0187,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,-4.61,-0.27,0.0135,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,-3.96,-0.213,0.0123,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,-2.88,-0.121,0.0102,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,-1.9,-0.038,0.0091,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,-0.89,0.049,0.0087,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,0.07,0.132,0.008,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,1.24,0.289,0.0084,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,2.25,0.397,0.0084,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,3.19,0.498,0.0087,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,4.19,0.604,0.0091,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,5.21,0.71,0.0097,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,6.22,0.806,0.0121,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,7.32,0.899,0.016,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,8.37,0.967,0.021,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,9.28,1.01,0.0268,JG00071.DAT
vol1,SD6060.DRG,SD6060,sd6060,C. Fox,clean,clean,,,303500,10.29,1.036,0.0363,JG00071.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,-4.84,-0.296,0.025,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,-2.92,-0.147,0.0152,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,-1.61,-0.04,0.0125,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,-0.09,0.108,0.0131,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,1.66,0.368,0.013,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,3.03,0.511,0.0132,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,4.6,0.652,0.0168,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,6.09,0.786,0.0192,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,7.72,0.92,0.0264,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,61100,9.2,1.028,0.0307,JG00169.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,-4.76,-0.333,0.018,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,-3.21,-0.187,0.0143,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,-1.54,-0.051,0.0099,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,0.01,0.104,0.0088,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,1.33,0.322,0.0113,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,3.12,0.49,0.0136,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,4.42,0.617,0.0148,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,6.18,0.789,0.0182,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,7.57,0.913,0.0233,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,9.25,1.031,0.0353,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,101600,10.57,1.091,0.0551,JG00171.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,-4.65,-0.317,0.0139,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,-2.85,-0.141,0.0107,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,-1.67,-0.032,0.0091,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,0.02,0.159,0.0073,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,1.53,0.317,0.0086,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,3.06,0.476,0.0101,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,4.67,0.644,0.0122,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,5.98,0.775,0.0145,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,7.51,0.916,0.0187,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,9.06,1.036,0.0262,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,202200,10.52,1.122,0.0373,JG00173.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,-4.27,-0.282,0.0115,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,-2.96,-0.15,0.0099,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,-1.67,-0.021,0.0078,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,0.24,0.171,0.007,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,1.72,0.332,0.0077,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,3.24,0.5,0.0093,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,4.71,0.657,0.0109,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,6.08,0.791,0.0127,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,7.79,0.949,0.0176,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,9.09,1.053,0.0227,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,302800,10.61,1.142,0.0328,MS00175.DAT
vol1,SD7003.DRG,SD7003,sd7003,M. Allen,clean,clean,,,305500,-6.29,-0.49,0.017,AB00533.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,-3.83,-0.102,0.0297,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,-2.19,0.07,0.0179,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,-0.68,0.251,0.0178,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,0.83,0.44,0.0265,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,2.88,0.698,0.0295,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,4.05,0.817,0.0291,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,5.6,0.961,0.0297,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,7.1,1.081,0.0331,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,8.61,1.2,0.0286,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,10.26,1.291,0.0404,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,60300,11.54,1.355,0.0443,JG00235.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,100700,-3.62,-0.046,0.0231,JG00237.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,100700,-1.9,0.213,0.0168,JG00237.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,100700,-0.48,0.378,0.0165,JG00237.DAT
vol1,SD7032D.DRG,SD7032 (D),sd7032,S. Watson,clean,clean,,,100700,1.1,0.55,0.0177,JG00237.DAT
